BGC0000469.1	1
BGC0000472.1	2
BGC0000473.1	3
BGC0000474.1	3
BGC0000475.1	3
BGC0000477.1	3
BGC0000480.1	3
BGC0000479.1	4
BGC0000481.1	5
BGC0000471.1	6
BGC0000483.1	6
BGC0000484.1	7
BGC0000485.1	8
BGC0000486.1	9
BGC0000487.1	10
BGC0000488.1	11
BGC0000489.1	12
BGC0000490.1	13
BGC0000493.1	14
BGC0000494.1	15
BGC0000495.1	16
BGC0000496.1	17
BGC0000499.1	18
BGC0000500.1	19
BGC0000502.1	20
BGC0000503.1	21
BGC0000504.1	22
BGC0000507.1	23
BGC0000508.1	24
BGC0000514.1	24
BGC0000509.1	25
BGC0000516.1	26
BGC0000517.1	27
BGC0000518.1	28
BGC0000505.1	29
BGC0000520.1	29
BGC0000521.1	30
BGC0000522.1	31
BGC0000523.1	32
BGC0000525.1	33
BGC0000527.1	34
BGC0000528.1	35
BGC0000532.1	36
BGC0000530.1	37
BGC0000531.1	37
BGC0000533.1	37
BGC0000534.1	38
BGC0000535.1	39
BGC0000536.1	39
BGC0000537.1	39
BGC0000549.1	39
BGC0000538.1	40
BGC0000539.1	41
BGC0000540.1	42
BGC0000541.1	43
BGC0000542.1	43
BGC0000543.1	44
BGC0000529.1	45
BGC0000544.1	45
BGC0000545.1	46
BGC0000547.1	47
BGC0000548.1	48
BGC0000550.1	49
BGC0000501.1	50
BGC0000519.1	50
BGC0000546.1	50
BGC0000551.1	50
BGC0000497.1	51
BGC0000552.1	51
BGC0001391.1	51
BGC0000554.1	52
BGC0000555.1	53
BGC0000556.1	54
BGC0000526.1	55
BGC0000557.1	55
BGC0000558.1	56
BGC0000506.1	57
BGC0000511.1	57
BGC0000515.1	57
BGC0000559.1	57
BGC0000560.1	58
BGC0000498.1	59
BGC0000561.1	59
BGC0000562.1	60
BGC0000563.1	61
BGC0001226.1	61
BGC0000564.1	62
BGC0000566.1	62
BGC0001170.1	62
BGC0000565.1	63
BGC0000572.1	64
BGC0000581.1	65
BGC0000582.1	66
BGC0000583.1	67
BGC0000591.1	68
BGC0000592.1	69
BGC0000593.1	69
BGC0000594.1	69
BGC0000598.1	70
BGC0000599.1	71
BGC0000600.1	72
BGC0000601.1	73
BGC0000602.1	74
BGC0000603.1	75
BGC0000604.1	76
BGC0000605.1	77
BGC0000606.1	78
BGC0000607.1	79
BGC0000608.1	80
BGC0000609.1	81
BGC0000610.1	82
BGC0000612.1	83
BGC0000613.1	84
BGC0000614.1	85
BGC0000615.1	86
BGC0000616.1	87
BGC0000617.1	88
BGC0000618.1	89
BGC0000619.1	90
BGC0000624.1	90
BGC0001388.1	90
BGC0000620.1	91
BGC0000623.1	92
BGC0000626.1	93
BGC0000628.1	94
BGC0000874.1	95
BGC0001145.1	96
BGC0001146.1	96
BGC0001155.1	97
BGC0000468.1	98
BGC0000470.1	98
BGC0001157.1	98
BGC0001167.1	99
BGC0001171.1	100
BGC0001188.1	101
BGC0001210.1	102
BGC0000491.1	103
BGC0001222.1	103
BGC0001229.1	104
BGC0001289.1	105
BGC0001291.1	106
BGC0001311.1	107
BGC0001364.1	108
BGC0001392.1	109
BGC0001407.1	110
