BGC0000287.1	1
BGC0000456.1	2
BGC0001240.1	2
BGC0000292.1	3
BGC0000294.1	4
BGC0000410.1	4
BGC0000378.1	5
BGC0001117.1	5
BGC0000297.1	6
BGC0000298.1	6
BGC0000430.1	6
BGC0000338.1	7
BGC0001220.1	7
BGC0001371.1	7
BGC0000348.1	8
BGC0000901.1	9
BGC0000303.1	10
BGC0000409.1	10
BGC0000428.1	10
BGC0000950.1	11
BGC0000951.1	11
BGC0000316.1	12
BGC0000458.1	12
BGC0000956.1	13
BGC0000964.1	14
BGC0000993.1	14
BGC0001045.1	14
BGC0000308.1	15
BGC0000373.1	16
BGC0001021.1	17
BGC0001027.1	17
BGC0001050.1	17
BGC0000299.1	18
BGC0000314.1	18
BGC0000315.1	19
BGC0000429.1	19
BGC0001370.1	19
BGC0001058.1	20
BGC0000384.1	21
BGC0000391.1	21
BGC0000444.1	21
BGC0001085.1	21
BGC0001393.1	22
BGC0001100.1	23
BGC0000321.1	24
BGC0000323.1	25
BGC0000435.1	25
BGC0000462.1	25
BGC0001346.1	25
BGC0000324.1	26
BGC0000412.1	26
BGC0000395.1	27
BGC0001128.1	27
BGC0001132.1	27
BGC0001135.1	27
BGC0000327.1	28
BGC0001147.1	28
BGC0000301.1	29
BGC0000302.1	29
BGC0000307.1	29
BGC0000331.1	29
BGC0000332.1	29
BGC0000333.1	29
BGC0000397.1	29
BGC0001018.1	29
BGC0001413.1	29
BGC0001149.1	30
BGC0000344.1	31
BGC0000411.1	31
BGC0000463.1	31
BGC0001207.1	31
BGC0000369.1	32
BGC0000400.1	32
BGC0000403.1	32
BGC0000408.1	32
BGC0000449.1	32
BGC0000452.1	32
BGC0001127.1	32
BGC0001153.1	32
BGC0001192.1	32
BGC0000337.1	33
BGC0000309.1	34
BGC0000368.1	34
BGC0000401.1	34
BGC0000417.1	34
BGC0000454.1	34
BGC0001185.1	34
BGC0001345.1	34
BGC0000330.1	35
BGC0000424.1	35
BGC0001189.1	35
BGC0000312.1	36
BGC0000313.1	36
BGC0000342.1	36
BGC0000343.1	37
BGC0001225.1	38
BGC0000347.1	39
BGC0000300.1	40
BGC0000306.1	40
BGC0000349.1	40
BGC0000359.1	40
BGC0000366.1	40
BGC0000388.1	40
BGC0000423.1	40
BGC0001196.1	40
BGC0001211.1	40
BGC0000326.1	41
BGC0000374.1	41
BGC0001214.1	41
BGC0001297.1	41
BGC0000350.1	42
BGC0000325.1	43
BGC0000351.1	43
BGC0000426.1	43
BGC0000291.1	44
BGC0000336.1	44
BGC0000354.1	44
BGC0000379.1	44
BGC0000439.1	44
BGC0000461.1	44
BGC0000985.1	44
BGC0001406.1	44
BGC0001414.1	44
BGC0000355.1	45
BGC0000357.1	45
BGC0001142.1	45
BGC0001261.1	45
BGC0001250.1	46
BGC0001251.1	46
BGC0000358.1	47
BGC0001152.1	47
BGC0000360.1	48
BGC0000362.1	49
BGC0000363.1	49
BGC0000364.1	49
BGC0000305.1	50
BGC0000334.1	50
BGC0000389.1	50
BGC0000398.1	50
BGC0000399.1	50
BGC0000431.1	50
BGC0000443.1	50
BGC0001208.1	50
BGC0001312.1	50
BGC0001347.1	50
BGC0000376.1	51
BGC0001368.1	51
BGC0001402.1	52
BGC0000304.1	53
BGC0000370.1	53
BGC0001166.1	53
BGC0000371.1	54
BGC0000392.1	54
BGC0000352.1	55
BGC0000460.1	55
BGC0000945.1	55
BGC0000457.1	56
BGC0001399.1	57
BGC0000900.1	58
BGC0001249.1	58
BGC0001382.1	59
BGC0000377.1	60
BGC0000381.1	60
BGC0000433.1	60
BGC0001133.1	61
BGC0001123.1	62
BGC0001263.1	63
BGC0000317.1	64
BGC0000319.1	64
BGC0000404.1	64
BGC0000405.1	64
BGC0000310.1	65
BGC0000367.1	65
BGC0000407.1	65
BGC0001095.1	65
BGC0000413.1	66
BGC0000394.1	67
BGC0000414.1	67
BGC0000396.1	68
BGC0000416.1	68
BGC0000465.1	68
BGC0000421.1	69
BGC0001193.1	70
BGC0000432.1	71
BGC0000437.1	72
BGC0000438.1	72
BGC0000464.1	72
BGC0001416.1	72
BGC0000446.1	73
BGC0000341.1	74
BGC0000425.1	74
BGC0000447.1	74
BGC0001389.1	74
BGC0000448.1	75
BGC0000296.1	76
BGC0000339.1	76
BGC0000415.1	76
BGC0000434.1	76
BGC0000445.1	76
BGC0000450.1	76
BGC0001228.1	76
BGC0000320.1	77
BGC0000453.1	77
