BGC0000287.1	1
BGC0000292.1	2
BGC0000297.1	3
BGC0000298.1	3
BGC0000430.1	3
BGC0000299.1	4
BGC0000314.1	4
BGC0000307.1	5
BGC0000308.1	6
BGC0000315.1	7
BGC0000429.1	7
BGC0001370.1	7
BGC0000319.1	8
BGC0000320.1	9
BGC0000321.1	10
BGC0000323.1	11
BGC0000435.1	11
BGC0000462.1	11
BGC0001346.1	11
BGC0000324.1	12
BGC0000325.1	13
BGC0000351.1	13
BGC0000333.1	14
BGC0000334.1	15
BGC0000337.1	16
BGC0000312.1	17
BGC0000313.1	17
BGC0000342.1	17
BGC0000343.1	18
BGC0000347.1	19
BGC0000348.1	20
BGC0000350.1	21
BGC0000352.1	22
BGC0000354.1	23
BGC0000379.1	23
BGC0000461.1	23
BGC0001406.1	23
BGC0001414.1	23
BGC0000355.1	24
BGC0001142.1	24
BGC0000357.1	25
BGC0000360.1	26
BGC0000362.1	27
BGC0000363.1	27
BGC0000364.1	27
BGC0000304.1	28
BGC0000370.1	28
BGC0001166.1	28
BGC0000371.1	29
BGC0000392.1	29
BGC0000373.1	30
BGC0000376.1	31
BGC0001368.1	31
BGC0000377.1	32
BGC0000381.1	33
BGC0000433.1	33
BGC0000388.1	34
BGC0000395.1	35
BGC0000396.1	36
BGC0000310.1	37
BGC0000367.1	37
BGC0000400.1	37
BGC0000449.1	37
BGC0000317.1	38
BGC0000404.1	38
BGC0000405.1	38
BGC0000407.1	39
BGC0001095.1	39
BGC0000303.1	40
BGC0000409.1	40
BGC0000294.1	41
BGC0000410.1	41
BGC0000412.1	42
BGC0000413.1	43
BGC0000394.1	44
BGC0000414.1	44
BGC0000421.1	45
BGC0000426.1	46
BGC0000428.1	47
BGC0000432.1	48
BGC0000437.1	49
BGC0000438.1	49
BGC0000464.1	49
BGC0001416.1	49
BGC0000291.1	50
BGC0000336.1	50
BGC0000439.1	50
BGC0000444.1	51
BGC0000446.1	52
BGC0000341.1	53
BGC0000425.1	53
BGC0000447.1	53
BGC0001389.1	53
BGC0000448.1	54
BGC0000296.1	55
BGC0000339.1	55
BGC0000415.1	55
BGC0000434.1	55
BGC0000445.1	55
BGC0000450.1	55
BGC0001228.1	55
BGC0000453.1	56
BGC0000454.1	57
BGC0000456.1	58
BGC0000457.1	59
BGC0000316.1	60
BGC0000458.1	60
BGC0000460.1	61
BGC0000945.1	61
BGC0000344.1	62
BGC0000411.1	62
BGC0000463.1	62
BGC0001207.1	62
BGC0000416.1	63
BGC0000465.1	63
BGC0000900.1	64
BGC0001249.1	64
BGC0000901.1	65
BGC0000950.1	66
BGC0000951.1	66
BGC0000956.1	67
BGC0000964.1	68
BGC0000993.1	68
BGC0001045.1	68
BGC0000985.1	69
BGC0000301.1	70
BGC0000302.1	70
BGC0000331.1	70
BGC0000332.1	70
BGC0000397.1	70
BGC0001018.1	70
BGC0001021.1	71
BGC0001027.1	71
BGC0001050.1	72
BGC0001058.1	73
BGC0000384.1	74
BGC0000391.1	74
BGC0001085.1	74
BGC0001100.1	75
BGC0000378.1	76
BGC0001117.1	76
BGC0001123.1	77
BGC0001127.1	78
BGC0001128.1	79
BGC0001132.1	79
BGC0001135.1	79
BGC0001133.1	80
BGC0000327.1	81
BGC0001147.1	81
BGC0001149.1	82
BGC0000358.1	83
BGC0001152.1	83
BGC0000369.1	84
BGC0000403.1	84
BGC0000408.1	84
BGC0000452.1	84
BGC0001153.1	84
BGC0001192.1	84
BGC0000309.1	85
BGC0000368.1	85
BGC0000401.1	85
BGC0000417.1	85
BGC0001185.1	85
BGC0000330.1	86
BGC0000424.1	86
BGC0001189.1	86
BGC0001193.1	87
BGC0001196.1	88
BGC0000300.1	89
BGC0000306.1	89
BGC0000349.1	89
BGC0000359.1	89
BGC0000366.1	89
BGC0000423.1	89
BGC0001211.1	89
BGC0000326.1	90
BGC0000374.1	90
BGC0001214.1	90
BGC0001225.1	91
BGC0001240.1	92
BGC0001250.1	93
BGC0001251.1	93
BGC0001261.1	94
BGC0001263.1	95
BGC0001297.1	96
BGC0001345.1	97
BGC0000305.1	98
BGC0000389.1	98
BGC0000398.1	98
BGC0000399.1	98
BGC0000431.1	98
BGC0000443.1	98
BGC0001208.1	98
BGC0001312.1	98
BGC0001347.1	98
BGC0000338.1	99
BGC0001220.1	99
BGC0001371.1	99
BGC0001382.1	100
BGC0001393.1	101
BGC0001399.1	102
BGC0001402.1	103
BGC0001413.1	104
